LibSize;Observed;cases:V1;cases:V2;cases:V3;cases:V4;cases:V5;cases:V6;cases:V7;cases:V8;cases:V9;cases:V10;cases:V11;cases:V12;cases:V13;cases:V14;cases:V15;cases:V16;cases:V17;cases:V18;cases:V19;cases:V20;cases:V21;cases:V22;cases:V23;cases:V24;cases:V25;cases:V26;cases:V27;cases:V28;cases:V29;cases:V30;cases:V31;cases:V32;cases:V33;cases:V34;cases:V35;cases:V36;cases:V37;cases:V38;cases:V39;cases:V40;cases:V41;cases:V42;cases:V43;cases:V44;cases:V45;cases:V46;cases:V47;cases:V48;cases:V49;cases:V50;cases:V51;cases:V52;cases:V53;cases:V54;cases:V55;cases:V56;cases:V57;cases:V58;cases:V59;cases:V60;cases:V61;cases:V62;cases:V63;cases:V64;cases:V65;cases:V66;cases:V67;cases:V68;cases:V69;cases:V70;cases:V71;cases:V72;cases:V73;cases:V74;cases:V75;cases:V76;cases:V77;cases:V78;cases:V79;cases:V80;cases:V81;cases:V82;cases:V83;cases:V84;cases:V85;cases:V86;cases:V87;cases:V88;cases:V89;cases:V90;cases:V91;cases:V92;cases:V93;cases:V94;cases:V95;cases:V96;cases:V97;cases:V98;cases:V99;cases:V100
10.0;0.11741370562542637;0.11082708392749888;0.12389065302313565;0.13808578216145878;0.058649250485192816;0.10278970386874955;0.0928365263195671;0.0664373073876747;0.10695704628263362;0.09854740733737025;0.14272054151371152;0.05686109231435754;0.09559445025131505;0.1281767892437745;0.05943609743939125;0.1211576259399226;0.05062471097455525;0.07181588688339251;0.06489562253425632;0.06968306494354926;0.1332160187661923;0.09817868947865775;0.10310216181590615;0.07687780267485199;0.06099427601684783;0.09062053896003716;0.14313789881152417;0.1132354008806907;0.10723788294348824;0.08531531553894658;0.08162196161209964;0.05759957301321961;0.05775974415432951;0.08776324817494041;0.10811557860844327;0.06119546219805051;0.09376430734603021;0.11179369758850813;0.057616395029392475;0.12744288860025;0.1100346213276894;0.08920054785400204;0.03978673787799577;0.15383605572036083;0.08835199129286621;0.14064352329901703;0.1057638954091994;0.08807596272604473;0.062347362508682024;0.13987508093777726;0.08496996305937451;0.10724126597194401;0.115758093192348;0.12600597702413624;0.10633352197312007;0.11779099261212753;0.0355690844311945;0.10408277443685529;0.06874334622012283;0.0977185523156757;0.09277239500396652;0.11045847990525873;0.11613398174664699;0.09843646220647007;0.09471534935550383;0.08870960816479143;0.1191235964745404;0.059494314175968996;0.074428235701446;0.10851937376004224;0.0981510689143136;0.09711465007304804;0.03814153730296892;0.0925735767210285;0.06975387497552961;0.13613516657812172;0.1073257546884108;0.0896678889959312;0.12008390288521234;0.11569943445510829;0.10805933924192981;0.06270353334927603;0.0777379682882203;0.05809238814723282;0.12139514853675508;0.1028510381061251;0.09621829626098025;0.12292359343945888;0.11731589755543308;0.12452583584436223;0.0525323150880341;0.128083310693264;0.09870095588745799;0.0568401591775335;0.08092139590343708;0.0916216892950051;0.1452911786290937;0.036704532312320806;0.08874738085652398;0.10300666544656223;0.10718549092958896
20.0;0.15323865335009093;0.12558192572964866;0.16461484165466705;0.18912502915173535;0.09688426259260599;0.13587988770237688;0.189016183439783;0.11384923841742489;0.1647483664207458;0.14285299307300608;0.1830191781182246;0.19257363897335614;0.16764793780838627;0.1418223034071596;0.08018666938102811;0.188486830727119;0.18952815236696915;0.14236828941757146;0.18321483870365474;0.18020109677433194;0.19089014971520474;0.11115500486975168;0.1324176148255432;0.14591149409382181;0.2031855209119086;0.17083874338243477;0.1989824361342072;0.15246334710487564;0.14930326826202295;0.09034989695256954;0.21649139089075636;0.11864778544865466;0.18499397587052546;0.18982519004353832;0.1854493828545552;0.20404829249410414;0.16312565812875582;0.15831260096936997;0.15877487069134752;0.1535743290338995;0.16420841457601704;0.12497711270676601;0.1531519894935419;0.219469273386814;0.12119293348160003;0.17883128983401603;0.15389781112918383;0.1805049475668234;0.20941382115959523;0.10523332638759045;0.17998946083311723;0.1907310894707356;0.13928104958561122;0.1777453868557792;0.17740059408398529;0.17607767089754175;0.15913584954939602;0.2098843538170761;0.17316086190783153;0.11894142384704368;0.19989609533638725;0.15530987607322663;0.12627440810204066;0.12680968006524673;0.12648511793450273;0.1417406820361024;0.17823033993120732;0.12944578990849237;0.13220862925554455;0.15099723009056326;0.17235841843087227;0.16246053890075982;0.15814960023889438;0.17729797159793387;0.1858914631162742;0.15656461654510562;0.1574013546888145;0.13958999897781155;0.11278929059614122;0.1363593628286943;0.1661867303078867;0.13239633794693853;0.14709981374084763;0.1425293837714913;0.1317843286232702;0.20801100574571368;0.16146054331305792;0.16223160491572722;0.18197759066588515;0.14470317968930002;0.1378382212965551;0.19880855479562795;0.19835126384478083;0.11661611810166232;0.12834764528285897;0.10098966713737416;0.11945262949323283;0.20268655196220237;0.10258821667325746;0.11751212188930249;0.16502362685101318
30.0;0.1508804437221844;0.1720108126511063;0.15470312429633498;0.20182629667382526;0.15394924395619614;0.15962030870755403;0.21557361303276265;0.172783521851334;0.19727511293645533;0.19213561244105576;0.17537223018631898;0.21623030621213543;0.18815022446864932;0.17216378310622357;0.20828371419313166;0.1791570994150018;0.20056123186204555;0.20963019603350533;0.21170100659188557;0.26803845047020813;0.18514469965772423;0.1610355386160232;0.23888326306433574;0.1413607149688567;0.20577028508856476;0.2146096159675231;0.20735822744146812;0.14536543689683062;0.20830490124537468;0.17211842979508588;0.2000859045578876;0.21911597758520102;0.1749169618135406;0.2177982161520052;0.17077156042940028;0.23192828960693937;0.17764809005850862;0.10547549261620785;0.17517058268639926;0.1954884682461348;0.18229872289405674;0.18455918485316483;0.17555372176200587;0.1867297965639489;0.19975027360281145;0.16864535232811984;0.23592553725795512;0.2034057758792684;0.22605584349641097;0.16915874808443246;0.18937071176947443;0.18407942597269694;0.20359946925118727;0.20098583230338454;0.20713475449999805;0.18723267361461832;0.1785208413504122;0.2047890117102127;0.2146054573431601;0.2356004375418829;0.21142498710756907;0.19431240945152545;0.1863681404950273;0.20206129910412235;0.23110171775134852;0.17779432704366388;0.19452770688526794;0.22809546714397877;0.2050590307606192;0.23434389251444365;0.184343211386328;0.22801857835587924;0.19135886059757634;0.2013667692183012;0.21243407441511758;0.22467064580980223;0.21027831390521792;0.24001938991863708;0.16438545961027443;0.18409001813108475;0.22704405924281756;0.21133186106953822;0.18426614798530266;0.19212558806043356;0.24494437182253703;0.23311267755307638;0.208271237810672;0.24157657359857182;0.17107881066752573;0.197210054735089;0.2079739201549729;0.2536388966189268;0.2424619060664369;0.17611543172403915;0.19905488648538217;0.15422486622669335;0.18515352162525983;0.2163906558235405;0.11522103952682446;0.1741413397001828;0.22178288051508283
40.0;0.24961486983258968;0.21059676098860103;0.24674045314841617;0.22464599896090065;0.20298112808666485;0.22268871015087294;0.25901876087939035;0.19967018070154757;0.19864525638580827;0.23591955639470066;0.21612082872363603;0.25051602014159025;0.20724462320937503;0.20880582968332737;0.19699883540420587;0.2522290252298903;0.2116747476642466;0.27480066212273463;0.24082601763096517;0.2628803986239398;0.2501776764011336;0.2150160823024836;0.24580531636701472;0.2678669714407468;0.2583887988435959;0.25310199387133825;0.26694903880987475;0.13952345084125728;0.29175933879815674;0.21122823146958192;0.25361703031367927;0.21590828419010172;0.23340411304420852;0.2196652640851393;0.18087555766638683;0.19441960856031187;0.22146605703029917;0.2190361867507522;0.21588690704695535;0.1884054853457437;0.22610679257104885;0.21775378427640044;0.2049276026377121;0.23860261242180086;0.16551203705205544;0.22424934247529987;0.213951980890915;0.2933957156702413;0.2560711660205435;0.25553293216937484;0.2348445047616939;0.21404613030079767;0.21435534064673725;0.18813227952671532;0.2727532167493633;0.19578868447029354;0.21269977177017024;0.2052960894190325;0.1967053358806043;0.225170509763225;0.23028682444615578;0.274695117527062;0.19199371049846475;0.18387040314741152;0.22758192161752908;0.1634747888397404;0.21378736894598807;0.21537769766984804;0.19709180229609;0.23314841300287728;0.17301648071570205;0.2656447408793051;0.1711692833261516;0.22140628685047847;0.2211352873026204;0.21262051579972296;0.21928084430950978;0.19294764044419194;0.19294510036238133;0.23054574785461268;0.25863558965383915;0.21533844296971455;0.2510785247169069;0.22823947944089654;0.25194466085259715;0.2744484759308597;0.255423714065863;0.24730193866796119;0.21299175905492862;0.23796347386924083;0.21530245517063848;0.24221349782817359;0.2670516099230443;0.2500013626272715;0.23440380661362847;0.22199821170221826;0.22223712685368396;0.2451334415678542;0.1853180545939475;0.260541074848538;0.2614293578549944
50.0;0.25214113698553003;0.24210174928476658;0.24162705786472452;0.2637970884577365;0.22716008561758275;0.2440332629575621;0.24454894242169986;0.2198195622260349;0.2481772791557762;0.24652335165347322;0.2278253435887747;0.24611528729268076;0.21777744797716223;0.21465627863583592;0.19018945482750743;0.287134972543389;0.24686280899120186;0.2594350577946815;0.24229012100971112;0.23762096878678785;0.256030869458068;0.21534194537614743;0.2860374528741032;0.2665587979953762;0.25669153701295194;0.28146326399104715;0.26653816897948845;0.18798873304968453;0.29396161922897657;0.24740905243870642;0.23030324167639799;0.26096356485267735;0.2801217963861916;0.23857391208643514;0.22646475336237465;0.2954660629207321;0.22332134542245016;0.25666678612041427;0.22675518327527588;0.2793708288121523;0.24700434120759218;0.2554027375982709;0.21423927009866878;0.2949252663774297;0.19407790383121176;0.25197183522295624;0.29774992588471544;0.3064488704374685;0.23926491186044538;0.21890196895747774;0.287808666074703;0.19663562016652375;0.21517731334046641;0.21824402736360562;0.2533696984331118;0.20406069474856983;0.22611029563154988;0.21505212766307574;0.2532173341561517;0.27594878632703856;0.26454222646573383;0.3043694264687157;0.2731506148295765;0.2796269130190576;0.2887369601403261;0.24203304671327613;0.2219522535066713;0.2732986504790348;0.2847775139936712;0.29143226195517663;0.2454307884473351;0.2607801314859005;0.2579016561686564;0.25983982746614986;0.27260924325883595;0.2205885677520898;0.24984016609539808;0.2634271244150422;0.2204552153315448;0.27275163504894906;0.2475263407717871;0.27394681582187;0.24913860897960247;0.27328095935012936;0.28062957582888626;0.281910407348425;0.2724835780408321;0.2778632075730304;0.21964316710503948;0.22613669593541902;0.2412089896633752;0.28078911243551774;0.2624699945981891;0.2598040433894394;0.269052716426775;0.22899430295962442;0.23798457436162793;0.2764512352078209;0.1745287171849267;0.23134593684375154;0.2793272991378739
60.0;0.30077686050567953;0.2531688669401329;0.31918243762547094;0.24560658022161794;0.25527887755434914;0.2297516808964711;0.3057650220314128;0.23345097959202404;0.2688390932869339;0.27420532197308567;0.290561843941127;0.2974648578880007;0.2782802611745484;0.283614846091677;0.22311144851686313;0.2777666618238408;0.24733464803758176;0.24096556794024307;0.2997792901353854;0.2940841687112113;0.32784105990676216;0.23683905004084194;0.35228649362749187;0.24948068878244684;0.265531176381573;0.3006472695757726;0.3289453704996835;0.2436375574884458;0.29798877946042424;0.26831505296094293;0.27077255361061914;0.2651999945412351;0.2393972702714065;0.2580016943755773;0.2940488358668173;0.2664210524868528;0.2464706647688692;0.20797017291059836;0.28158388800413847;0.2693005343753797;0.2727678024926889;0.2530662373568894;0.2604966158398521;0.32607701655884297;0.21870830463871288;0.27868417968579806;0.25228373702541496;0.29933017952333507;0.29527470223348995;0.28702057241432233;0.28362658927914924;0.23483106908979687;0.2636036899145012;0.2794150302861047;0.3394829671071241;0.2629792318848926;0.24567298525961184;0.2652503262800764;0.3147892984223108;0.24564328846895367;0.29894364075366503;0.2810363824349599;0.23833411774861327;0.2638393472343958;0.2638042084936492;0.2289042282652119;0.2480806028568403;0.27674958379965664;0.24547269015883716;0.30790856080442663;0.2356476625965204;0.25667719024456415;0.245047698869993;0.28355853505196704;0.27007850119059784;0.2826653220266926;0.26710128370902847;0.3238685186276543;0.27703169943541783;0.3005680305496798;0.2984794134362393;0.24284835266306698;0.2795181160149692;0.2600013176142938;0.25201843864745616;0.25324191204446966;0.2469270806410948;0.26595111041291075;0.2807788350820381;0.2662380574313596;0.2507404473590225;0.2786733042485075;0.3137199874486261;0.28383301195188293;0.2929442841172337;0.2697832256619666;0.2908924083983909;0.27258792333860543;0.2246873802808842;0.24627506020500228;0.28294734883273576
70.0;0.2972201061889787;0.27214307071247645;0.335410856398222;0.30182806721738836;0.2549437071086105;0.28196851606576223;0.3006597138935204;0.2611541228699053;0.259501371759564;0.2888994420676066;0.2751165146826343;0.29709045494078046;0.30039030587267107;0.2939409037051123;0.22662479740813052;0.28289046892475905;0.30275501701716123;0.295619459213204;0.2835421454757229;0.3030016910792634;0.35269444458846355;0.25755444177254566;0.34691300571853656;0.2828214686526884;0.2822481736224734;0.3426436626154937;0.3184397755070584;0.22210512952890982;0.3418362956726647;0.27282577804434516;0.2502737479843023;0.2748652649028875;0.28041865458776705;0.2684718168642265;0.2999131873662385;0.3198999770479508;0.24117688705318896;0.2285360029943353;0.2825823106936861;0.2786040600494243;0.2780492008285143;0.26879772408170527;0.24640568997433054;0.33184813302726834;0.28100214669259505;0.2929251094182434;0.31802076207337016;0.32078707195608136;0.2942882389228995;0.2876392526576809;0.2943269080780337;0.24608614324079245;0.28433694275478505;0.2732545987529763;0.3019792131941511;0.2643170862414836;0.27643213584774146;0.2682164132821801;0.31646029471455667;0.31163001691428505;0.2945898864861261;0.28806352753869835;0.2586845967022131;0.284425223482057;0.32326379801533994;0.2607179412233718;0.29092437600593724;0.3167524621929722;0.3152512707198824;0.3165920626028809;0.26016835184298903;0.2815680442314319;0.2724336713200524;0.24590704650914846;0.2836459269749435;0.2971108117694846;0.29240553206786446;0.2958297615424782;0.2559562666539306;0.26974820084127665;0.3175464171808062;0.29226097409290014;0.3008417876188787;0.27570961101692515;0.2916347439142356;0.2940882879863076;0.288151913863257;0.2891068997426779;0.2868598522558403;0.3084832063829282;0.25281223373437584;0.29623472283091795;0.3221602232205533;0.2879039144851045;0.2972436673746949;0.2697338265012767;0.2797247399385826;0.3223272644491282;0.24417123704162064;0.2717539593335331;0.3205509582887882
80.0;0.293386263068496;0.3106116254831331;0.3339491012807555;0.29330362210252114;0.2772087197802192;0.29397719036767633;0.32873521328387967;0.28674274067404165;0.2754821910939623;0.3199897033422302;0.29811946639455456;0.3219340650755228;0.32203688106706424;0.27009146758856345;0.2135586751833166;0.31829739956667924;0.2948328939961022;0.3194730804459688;0.293421193965158;0.33732270983692947;0.33864746259151013;0.2945976420478743;0.3020390321418186;0.27828251105668933;0.31853620445137765;0.3282141677522763;0.33504335218550896;0.28823533755057046;0.3441608159821074;0.2912666480350285;0.3063538535472473;0.28551788628681446;0.30270731394161576;0.3048540829176135;0.30336293977358314;0.25900517144199064;0.30085088198515036;0.2831674424812214;0.30719052624814963;0.34178528908962563;0.25685070249789843;0.27841260771947807;0.26740125312359153;0.3487118180447333;0.29328380267027887;0.24648878929462675;0.30344162897373317;0.33392769403423134;0.30291219993048013;0.28753399558218967;0.3198146239693977;0.2785559505202463;0.2889093222188715;0.2869124854653117;0.3240115739368553;0.27527690011710887;0.2949132158118578;0.28136339833319557;0.31734480971263646;0.28391242831849156;0.3171624696198034;0.2942282786044895;0.28182119858426036;0.2457173987771039;0.34161203544125096;0.272505707591652;0.2826653879447;0.3017819292323673;0.29112510396074787;0.33925302659374135;0.29529474446115994;0.3298784504617054;0.3053045599483843;0.2850092066435285;0.28464818430980576;0.27954053454332317;0.3103398404388622;0.33735436184331175;0.24164329267678114;0.3244666594906864;0.3512938969380889;0.292860193501301;0.30098862251325265;0.2657512805561256;0.31591485581160444;0.32996542315761246;0.2744808174646194;0.31068631304054894;0.3165457354971461;0.26290797232039725;0.28928037393695166;0.30751310989695146;0.33641634299572865;0.30500477035635154;0.32920872974798343;0.25936594524187695;0.23384786133440366;0.31600071571856564;0.23733091981564353;0.2876529823267199;0.3289711568241594
90.0;0.32459883717640675;0.30390236604638887;0.3251447819796897;0.31686884379802016;0.2785605816907926;0.27495506216601384;0.35177474771833234;0.267740077643871;0.2534002105829225;0.3287761106126482;0.26504252478749846;0.3226829147951504;0.31797040958564715;0.31836951549845105;0.2330525922090489;0.34727214383049443;0.27319606964582843;0.2942540511476776;0.31247205948032847;0.32427349066728167;0.32970556557529374;0.2939641473138064;0.3085841879622695;0.30963218274935306;0.34449193595842637;0.34177653450746365;0.35441170040007136;0.27723530138159025;0.3402539034958866;0.28382686278291985;0.3112527249694904;0.31192168719413005;0.31793101406442126;0.3147599126944689;0.3333872003556615;0.28603644800500994;0.3195118268877962;0.31796779848030987;0.2926096169855183;0.27703638850428886;0.29864917263127183;0.2832283391617621;0.2663013168020097;0.3358221312284257;0.28868317813939737;0.3048112324517336;0.30631536697446726;0.3291840815806667;0.3524455851468521;0.3010520214767474;0.33012820023702927;0.2862782277849122;0.3191161246888706;0.3248327510097124;0.3541852212948477;0.3116704836903142;0.28357173872377606;0.31977971357993523;0.32408476678343195;0.3316214330012732;0.35687450736593634;0.30926400491621925;0.2871614258892687;0.3029322965456793;0.3326912882383981;0.25045050630454885;0.31293223866867514;0.31859308582248624;0.30531754337280254;0.3355908305357567;0.28840422379135744;0.34471988943369675;0.3098433919151513;0.3112884829752916;0.33026241334709655;0.3134045552246779;0.30877805888242094;0.3240430114259303;0.2920560018453412;0.32983032227885556;0.3688225075886632;0.2777819325901578;0.3107806187947116;0.3046686036716545;0.32313850487742624;0.34077860700820156;0.33082029811076874;0.3204208307843048;0.306248013497022;0.30758815574795656;0.31201749260314654;0.30638435142521475;0.36904505878926874;0.31864271048914994;0.30186598006981374;0.26156793976487813;0.2868166988889687;0.32518470801465654;0.25628856477761597;0.2795342968208742;0.300972782786835
100.0;0.32227761315904085;0.30706473316765115;0.34041795775768163;0.29199132671147293;0.3044477566710413;0.2770217227463967;0.3309003180841214;0.2973873412374269;0.2756814056732065;0.31034418576263906;0.3054381422489193;0.29564270839989104;0.3480210517707662;0.3191208134343594;0.28543648825619183;0.32460352619231053;0.32865666677537947;0.3306206229339539;0.2623943092288088;0.3589061318127372;0.35464264184864785;0.28937405528404725;0.34834187143247186;0.32976450265514345;0.31824515279276466;0.35804296986622164;0.35700132852188526;0.3083571755122413;0.35606492702693276;0.2988536198995616;0.30753311395081173;0.3297637930316263;0.3456873243062959;0.3219671744641003;0.2973851144537586;0.3083120772050428;0.29826720670300005;0.2949520591094403;0.29269410600465096;0.32638542305881657;0.29904170987564127;0.31732118085259586;0.23047396860125707;0.33426683727668205;0.31310711876197933;0.30088050546458456;0.3440764981191494;0.3614012538865013;0.3360856154060071;0.3203654770993138;0.3575748946720875;0.2963344856817394;0.3342152636233504;0.31391480659089593;0.3487853408814782;0.3400258347379631;0.2959664952403086;0.298210977378082;0.3184600047589348;0.3223924406843758;0.35667978563862957;0.3295985950611451;0.2788580912694145;0.2908453660660803;0.3736874796045512;0.27823275805308617;0.29743753591822114;0.3473793225931888;0.33009592455933634;0.3514278257740036;0.2931329221296968;0.32336056522623247;0.295910416643992;0.30887699906890864;0.31431915409253;0.29390423669733357;0.31990663437930084;0.34377596755757633;0.2862033775160003;0.3265457779689328;0.34693040410557024;0.3153159048100428;0.31567253904166587;0.3235607086307848;0.34787913328431486;0.34106213914642025;0.3038918668871356;0.3432783500067214;0.34709722971859797;0.33156122779171365;0.2937413808074702;0.3499435897775498;0.369101022851425;0.3364327026830539;0.34034744603867634;0.3004340253601471;0.3215540233464348;0.35028544172924664;0.2591453918606383;0.29348458711371633;0.32798653547253415
