LibSize;Observed;cases:V1;cases:V2;cases:V3;cases:V4;cases:V5;cases:V6;cases:V7;cases:V8;cases:V9;cases:V10;cases:V11;cases:V12;cases:V13;cases:V14;cases:V15;cases:V16;cases:V17;cases:V18;cases:V19;cases:V20;cases:V21;cases:V22;cases:V23;cases:V24;cases:V25;cases:V26;cases:V27;cases:V28;cases:V29;cases:V30;cases:V31;cases:V32;cases:V33;cases:V34;cases:V35;cases:V36;cases:V37;cases:V38;cases:V39;cases:V40;cases:V41;cases:V42;cases:V43;cases:V44;cases:V45;cases:V46;cases:V47;cases:V48;cases:V49;cases:V50;cases:V51;cases:V52;cases:V53;cases:V54;cases:V55;cases:V56;cases:V57;cases:V58;cases:V59;cases:V60;cases:V61;cases:V62;cases:V63;cases:V64;cases:V65;cases:V66;cases:V67;cases:V68;cases:V69;cases:V70;cases:V71;cases:V72;cases:V73;cases:V74;cases:V75;cases:V76;cases:V77;cases:V78;cases:V79;cases:V80;cases:V81;cases:V82;cases:V83;cases:V84;cases:V85;cases:V86;cases:V87;cases:V88;cases:V89;cases:V90;cases:V91;cases:V92;cases:V93;cases:V94;cases:V95;cases:V96;cases:V97;cases:V98;cases:V99;cases:V100
10.0;0.03930596341302308;0.056561702752506014;0.04069502195853519;0.018196021527402472;0.004340803848947526;0.02790364362426596;0.032171207965271134;0.025997055345347953;0.026986968900064644;0.032407166426545043;0.022935352510487346;0.054840384574459666;0.012421638232960186;0.03783746166634187;0.024981099890782572;0.014930366973736559;0.0009080052366137719;0.017016091906220852;0.03470139220234293;0.031235974433562647;0.029115305336169038;0.03495814908905286;0.04348116555236729;0.02639058955852841;0.05588369382058933;-0.017017041761748612;0.07554031648503155;0.06601765323394657;0.05002013644091198;0.07289644886011212;0.040890315012736975;0.030972758753392737;0.03140101343082098;0.03617384258408451;0.03275375341748381;0.06734448792469312;0.019773713794602098;0.04301630740075854;0.02074029826367371;0.0343322054364227;0.0421428426484594;0.04397318856791195;0.03245917562183574;0.09971113811331521;0.022840111182664817;0.008717404422214367;0.005307760964784883;0.055521958376747074;0.033149975599968726;0.03775514498707229;0.07558919064837491;0.06958501001720518;0.006034451789192996;0.03332908488152489;-0.0009370070017128147;0.04018856476137443;0.04054965291095782;0.04880253299291943;0.05626205516566076;0.03582935708452264;0.03245114389210366;0.042882141914284286;0.011121446979813621;0.011067693140209195;0.05616780867929434;0.045575641352394586;0.043424416166813515;0.002020904313855696;0.029671519689814723;0.03751768330254977;0.061794709518319335;0.04333263186729485;0.032652361830976515;0.020766011123317087;0.0439501711468248;0.019644493342441133;0.015493730714833029;0.014340090061247679;0.05475689715315033;0.02225138815716491;0.006370503970925636;0.03891238308357714;0.017168351267301592;0.011750482270003314;0.03514377961182931;0.020068569825947173;0.046625250413675455;-0.005633741616477159;0.03160079597099202;0.012552721471716159;0.06658844001326;0.053617779989256695;0.02136133198531593;-0.00696654296763905;0.03476097740497512;0.06185123742883132;0.0341485577557851;0.005821528025148462;0.01762892452387958;0.03179980981691783;0.07458705700953186
20.0;0.04813235077395143;0.040597452985550744;0.07942173912775366;0.054045453716839144;0.056974540749253545;0.065363130469537;0.09545523739855868;0.052447142629212185;0.0491614936123559;0.05397386905411259;0.060101549296727064;0.060686571767961106;0.05358373012453159;0.05089996489213642;0.09219110733621481;0.026409045578209084;0.05532453135811975;0.04473500279553933;0.06250657587746575;0.09336612228711234;0.05942393238289512;0.04507117983947591;0.0845571208878224;0.08511038074119834;0.05333158721748706;0.05254078497203385;0.06926379145671463;0.09596157785431103;0.04077627211009299;0.09981928844287262;0.08320247105595203;0.06972017277879838;0.05985140857492187;0.09859634362827967;0.03892823177630574;0.06552000564650526;0.05888500114425792;0.0635502601909966;0.026646554838356807;0.02706336523507295;0.0591834417311588;0.03987007480027331;0.03548312179608721;0.10421050356672039;0.08451058412191827;0.03475280793940484;0.12626724309986387;0.06847887338632708;0.04896981090248985;0.005672876045804115;0.09633891852100777;0.061144076440806404;0.08655692622192333;0.036347293265284256;0.04629420649230061;0.03743997362463419;0.09088530148335691;0.07067991670478567;0.05520140704356794;0.020099464361287532;0.048769030002947016;0.06641919344497417;0.03256507394443855;0.0513917494139816;0.04129485716304767;0.056803316338130926;0.07657137081032042;0.06374785844127188;0.05011320247291814;0.0891014880050186;0.05384744458548607;0.06959209010795753;0.11740398783193173;0.015632733089509642;0.047869861985452504;0.08354140594647137;0.06434318358393563;0.06885098682772817;0.04723399128285702;0.03918494487238287;0.03738890645131144;0.0692255671405847;0.0705055008846957;0.031130462475649885;0.02959295762937239;0.08980774901832222;0.08928428130820046;0.06637439319247587;0.07516474242101451;0.05348934067069666;0.0865442749790532;0.07833806740715193;0.04597347327393154;0.0751465739034701;0.06966936036462566;0.06639184922489871;0.10578925990943848;-0.0004750302242771856;0.07543279483353939;0.05072264008656876;0.05263824130154278
30.0;0.06205678781459008;0.038202908237625684;0.11869143418944024;0.057587187097839734;0.0603975766477737;0.06339438028794342;0.07649623294498567;0.09382905106174741;0.021129540714867466;0.12425051692734061;0.0810505345546659;0.09700162520824863;0.029003971762007818;0.004047887453928213;0.10977450015111774;0.08612625854648073;0.05612621175071621;0.06745916894133328;0.04386052072346107;0.10492131558135345;0.05418944726171783;0.13400714321125984;0.10165879899963601;0.08731935338702616;0.06763357899634845;0.0514906577328272;0.08556069404072073;0.09446010168803762;0.09901339294796904;0.10617087042099174;0.06807642685084084;0.08924982699901426;0.09739869992310284;0.08965073625830837;0.09490526278629544;0.06327403122927037;-0.0018883879446302397;0.0790542102124413;0.05332707839160098;0.030985931023277024;0.09667019347575452;0.0942729364592796;0.10476002201511767;0.10699971574872595;0.09489844150863062;0.026015977382555195;0.09201905014420719;0.08140564771576306;0.06207606775258734;0.06839222791603536;0.0634262589191579;0.08667888912947336;0.03996619240092697;0.042985256556232386;0.04492741051459374;0.07043802052058876;0.13527867632533755;0.09704251721627326;0.10522383939283939;0.06606845921463353;0.05289698106001428;0.08080719981828945;0.05369561584730054;0.06925835425685187;0.0636148279885139;0.04289035250931498;0.0731365529702404;0.12180016596836274;0.06181875095631476;0.0781931624604389;0.04925737955002012;0.05040936185179802;0.11055081786692895;0.031890914189595;0.09469810037068427;0.10446944231682935;0.0986555355222088;0.062255941746165375;0.058587344591176836;0.05117877706723445;0.07324721957837703;0.059355145618241234;0.10280824660372764;0.07196253012335381;0.06487027151308179;0.11526902283565262;0.06297867737085364;0.08609172829183283;0.09848850988898088;0.08143239145450742;0.0680458822874536;0.11059691705112226;0.08781765920881873;0.07535981323892853;0.08986432335162382;0.058666575338191564;0.11199866906936544;0.06439655263807671;0.09680157359107;0.051787212614499575;0.09448807741425218
40.0;0.08500679471465002;0.038154722666641785;0.10621225853726193;0.11740368653735841;0.0562706168068554;0.057491574130791014;0.10250977711194809;0.05936882007136883;0.05681620955685507;0.07425716073902631;0.1383632916030822;0.10457710935225784;0.049845531384968965;0.054357778433789604;0.12269794315998142;0.06908170177855741;0.07258939108152374;0.06941115924501876;0.04667274915137503;0.09626890138985232;0.07375538272827362;0.11300864453357673;0.10429925267154727;0.10939428281795902;0.023344931670305023;0.06870640977049489;0.11912200740090409;0.08370539524776867;0.07185462230595845;0.10438602045538832;0.1553719610049572;0.05527118799731513;0.13740568197098008;0.11188115910635152;0.12909487216871107;0.07702690763903217;0.043330911417861974;0.11631367499838523;0.053445162371320375;0.04878037613336467;0.10729359988497171;0.09959618591102523;0.07623223058746706;0.0875715721883992;0.08417873771512416;0.06602051872095993;0.12606210950060284;0.07696627976644663;0.09556429645735597;0.0825510568304699;0.12215538367584884;0.11214640996208365;0.0672849179261514;0.08745382401757969;0.041317476442974614;0.07591033671936481;0.08194149754920713;0.053800181537177194;0.08653868639041412;0.08723054797837054;0.07207779748273313;0.10435121379367263;0.08832865037635197;0.11337540341831556;0.07591311665329722;0.06981821605375484;0.08926527727437858;0.09696930028656034;0.09218931216839207;0.09517631024520153;0.09230448045153825;0.08477733687502297;0.15025165767586912;0.07003191317782169;0.10991821465748534;0.11701361956596765;0.07346858718159778;0.07860712511004304;0.10634887308693008;0.08473315389580152;0.0801499138932357;0.10244359163144848;0.07507178135335638;0.0825099677491722;0.037536714143242604;0.06556332492125291;0.12589010862596323;0.0757954045578076;0.15000358548198228;0.07804748534095476;0.14442441857847751;0.09678186706748686;0.12652756077860067;0.08123432845020798;0.10501653039180905;0.10111884952994428;0.11260795534341224;0.03803867264896103;0.07579702769821836;0.0889070289290418;0.09646819642611275
50.0;0.10670556042353987;0.040402351727788784;0.13374344457047177;0.10148244264452969;0.07255884607128385;0.09059177257800982;0.11767074329288221;0.07033834583297648;0.06032974631870032;0.12616673757937727;0.14487386631097868;0.12431592269646499;0.038113486277272124;0.0494505438871808;0.16998425906945955;0.10260574517777199;0.10079781245594317;0.07422018614970335;0.07019363727223907;0.11977052853134469;0.0799963959653243;0.09359507569236059;0.09824365786042848;0.14232089959945565;0.06684769704710937;0.06844940972583943;0.12005620113961527;0.11349428024207;0.0816412376155264;0.10692478192937027;0.14175904321542934;0.10585101228528851;0.10484414772496767;0.1459475365707481;0.09615269182297718;0.09500726411199431;0.06837216812522048;0.12566919953720188;0.03998312893114066;0.07247737191258959;0.09658841572601713;0.12438746798920397;0.056411063608788795;0.10528014999202406;0.10628973046465909;0.053357580933342495;0.12712343955477418;0.10613854888302185;0.1246228791185459;0.060574464555209775;0.11684081729915638;0.08325408155272249;0.07153115180356243;0.07306971780817298;0.0733180689799577;0.02612889348819337;0.16054572464229316;0.09710430645571953;0.0975103271432155;0.05837623342215277;0.09632783452203794;0.12068404012130611;0.08878489456797528;0.13927171686892925;0.08550625761370464;0.08974745486905208;0.12035366414044864;0.13212781943472335;0.08141143312534553;0.08215567587739012;0.07492749664900102;0.08995969603819085;0.13007403832439965;0.08994945599868875;0.11358768760444733;0.11746155918460999;0.11026733291568133;0.05638052420805832;0.08630019192462247;0.0892895879029503;0.13092761841464357;0.09313920990572132;0.137155265977222;0.08334364208442956;0.0727460856947295;0.13358421704433812;0.08052881686196484;0.11253170435846511;0.13479370227530013;0.07715442090855247;0.14118254175012065;0.15614347627397945;0.10563569139354685;0.07965658754268212;0.11350851431104432;0.10411114510631565;0.12624852127222833;0.08384547986998439;0.11224498183420431;0.07098209266632219;0.10986003137009284
60.0;0.12360278093836627;0.04591786191523359;0.16581413633783534;0.12833515585639116;0.0879404261591294;0.055624867920414045;0.1331283203769774;0.09704898825179684;0.10920068088044536;0.10004104464491129;0.1341520540946952;0.09896922705607855;0.09234075266323806;0.0580020310834473;0.12321560195936507;0.12140065199057704;0.07347542851538001;0.09422060579607296;0.09114549968965172;0.15488794830400265;0.09432620743650982;0.09767892193457814;0.12897392440263353;0.1324788206346303;0.08472921156374706;0.062269434658693126;0.10002225057779897;0.13435867116310965;0.10610084471521393;0.1260313905815557;0.15668040189474583;0.1202137472969104;0.13558926312652192;0.1268277399113285;0.10532020534054783;0.10894420846669525;0.09483096489529207;0.1402951723230986;0.054761432262316424;0.05106233678873181;0.0943504764227789;0.10255423039566738;0.07589730014291421;0.14205492518586496;0.10297915970939701;0.06266283782386932;0.14839060128590637;0.10191359822145205;0.08779143222964923;0.06683176978937125;0.10712704243725155;0.10015474238265801;0.08444411093236195;0.07350569448925084;0.0685274734075456;0.10327270381244391;0.16696788925071818;0.11813218189256627;0.0863822956469525;0.12205132370737604;0.12806204733708595;0.10575531628489432;0.05692984432467307;0.13325586377643422;0.10802480745801028;0.09578552189663106;0.11832712709579651;0.1307053295398675;0.12721388365522243;0.11863608885310514;0.09955721604581509;0.11172017369029985;0.17151226177625356;0.09335812748678955;0.10065004841633547;0.12447549773371239;0.0973759837662095;0.03391563555149341;0.125556030017457;0.10317490213513551;0.10407756544687755;0.1176943471423979;0.11512947134602783;0.08134335026626863;0.09901884177376176;0.12184801867777995;0.1142140632095631;0.08513814668232103;0.1123557147169996;0.09081825835778531;0.15523127773192455;0.147219021093905;0.08673868733231746;0.08250238041357713;0.09784052392316644;0.1115727500372928;0.11235364494665893;0.07405792001716063;0.1059382900554727;0.12032479971523594;0.10878404581311488
70.0;0.13037670219778985;0.07966739583152671;0.1752162825987991;0.1456423394634039;0.07997402427535133;0.06621627943836292;0.147390838158253;0.06324828510410685;0.08391959380181133;0.14224054643133077;0.12883003457430475;0.10896129271015668;0.06500916271321816;0.04455485541330069;0.1748616262913051;0.12921825493033626;0.09142255557815553;0.09344135947923501;0.06988508273342643;0.11980189446770646;0.10555485614929387;0.11230566408582424;0.11103006998699076;0.10800977910743548;0.0844385648619784;0.08648036961631736;0.126881024163643;0.1350570748932412;0.09503128486304747;0.13554639673639138;0.13760345660939105;0.0990937166138615;0.12447307788473887;0.13698598690303196;0.1346640755554604;0.09538744242697975;0.10435726190031144;0.1327635454666795;0.1217874287782172;0.0719662449576701;0.1349558945080942;0.11025667704713435;0.08397742172966825;0.13802197568022603;0.11508147127472028;0.062346428403936095;0.16960524852737097;0.15404609271130904;0.10510737228163909;0.056985818044963624;0.12908549996952973;0.13506034314659518;0.12141918915476033;0.07595014426775315;0.062359264909173415;0.0711720845146528;0.15844757124393966;0.14717519862220224;0.069315630475314;0.10331364957997421;0.15397321884007073;0.15505777509875568;0.08087357383217504;0.13095529018653576;0.10409581493126144;0.07471288895004922;0.11616638169914044;0.15378496894189012;0.11824690584919946;0.12092307127413467;0.08996469429405014;0.11165701618564954;0.1774419358938019;0.09967063874145075;0.10292553148427627;0.10680657067386774;0.06241757817601;0.06910060831464084;0.1462129329727402;0.1153077285302514;0.12249168822807008;0.09936088149611035;0.13784637161810248;0.07642237294467837;0.0689915130620059;0.11609923569232868;0.14590344509009429;0.11768088799821105;0.13277109042777063;0.09751610216145158;0.13229528985457506;0.11728827596576297;0.11025060753954434;0.12785325014058113;0.13336063630831682;0.13346286218389905;0.15743189429492516;0.07756543170719228;0.14602124304943337;0.10014488971833532;0.1231477975660773
80.0;0.14116806507148474;0.1049804111587678;0.127561958333146;0.13845573205244693;0.10680614978211744;0.11628348773313717;0.153679487053823;0.06839909311667661;0.07728420996062699;0.10694728752975083;0.15950713733712343;0.11366224943347603;0.09555037387612192;0.047865577342247154;0.15172622457029802;0.1003842468677318;0.14111909385360072;0.10908021246836523;0.08267997935090553;0.1483676902421613;0.1358608175720859;0.09363562325365507;0.13532912881718745;0.14044485981852556;0.10299677745656503;0.07172947878481098;0.11796452804684521;0.1454466932079514;0.10425254236147888;0.12804171490680624;0.14328087585884697;0.1283055698575978;0.15954612101831195;0.11790305691758582;0.13932215019394584;0.11366006645414897;0.07672039867902954;0.1808912717751664;0.062190016430602804;0.09525007145151596;0.15304674673053273;0.09249542614081689;0.10798577755801361;0.15434907226618366;0.13900213767631814;0.07590612516714151;0.15107768142519218;0.11702963740619281;0.11024478420436572;0.09681269671404003;0.1449050455833947;0.14438377307348552;0.12491076371398328;0.09159461704259282;0.0788734761745088;0.09155044218846281;0.14448689232323925;0.14451729628200083;0.07906556830920985;0.1479490509367807;0.12615691569094617;0.1192174576941809;0.09340854040111253;0.12887830460958746;0.09982589440590867;0.12033485559326378;0.0923791774532571;0.14862782373488198;0.12516577091778183;0.13981477065281117;0.09776663189312232;0.11719516038706401;0.15453353974776246;0.11483751048374398;0.11595145770660822;0.12348707555013258;0.12998751965448146;0.04361619624284732;0.14562129793272147;0.10619404472767471;0.1165848336015716;0.10627424830431917;0.12943971798865173;0.08708568738559463;0.08339072204486796;0.16744690871670678;0.12474137604277302;0.13294282187964163;0.12582697531410197;0.10955567359089621;0.15142716617159369;0.17350263218966483;0.1007731171522522;0.1124743743116707;0.12625124778324487;0.0945965128865028;0.1493194793459644;0.08429736357722302;0.11220357996539838;0.08947161742520787;0.123724762477331
90.0;0.13255506012855092;0.08118034154601292;0.12906243055387118;0.14284568018535668;0.10065108194276781;0.12514828481505597;0.14323020080830526;0.11086272997686013;0.078069394752816;0.13648489803586117;0.14195945817022151;0.10621790877914919;0.08599852257981216;0.06919620838963011;0.18102523861112468;0.12805730545139815;0.08971306046440305;0.08565452940109261;0.07853540105804532;0.14892497627283657;0.12148188975999075;0.10032517596773605;0.15004725081360276;0.16690886915828315;0.06683801262325442;0.10652481491845259;0.1170970762024667;0.15687287557860147;0.12268632661855003;0.1528425842176459;0.15650665204619177;0.15412296474951254;0.15770587225000243;0.14876271007626735;0.1574600476571929;0.08209849887856034;0.12328703091833904;0.1732169204318212;0.07298324333730873;0.08897100144118211;0.11370199096236153;0.13815909208178773;0.09701942412944099;0.18116303940322015;0.13137445359523733;0.06858668432722309;0.15603529819503;0.10339567738278414;0.12169454295950881;0.10857633189004327;0.1539504466219332;0.1155018399984844;0.12528573371480056;0.11004312506316676;0.07548938689978729;0.11026934724064832;0.17022450348400991;0.13145903953050816;0.09067416842929771;0.1373647203135484;0.14012845882757463;0.13577861990600584;0.09317423394475327;0.14833398616897875;0.0901835104806352;0.11448208218374178;0.0930497151221534;0.1319563617743443;0.1315421165985182;0.13725321161341628;0.07088468488079143;0.09584136696476919;0.18054937231880638;0.08472613141490343;0.12020892562412895;0.11350697725514594;0.1202988433218081;0.10339357751341346;0.13823206514644143;0.12199430116738438;0.1265025208785529;0.0987236116130738;0.11405310102030504;0.09624922568202594;0.10958131732975943;0.1814218207484281;0.11369862497140101;0.13972373887708267;0.1464432776953199;0.13364330547062056;0.1644969767204017;0.1643726050089394;0.09139225744169105;0.10642951428555789;0.15018820144272677;0.13025721099112467;0.157221309821897;0.11999784276507948;0.12936727038878598;0.12074825825430206;0.13966639144972043
100.0;0.12785653407700373;0.07059779984705516;0.15342659357970861;0.1740510023029793;0.09287886709157447;0.0956258195481004;0.140292679364992;0.11237613103347566;0.08478333750073136;0.1240862108534471;0.17859384382303506;0.09626107069557424;0.06323605672623181;0.0611515779920266;0.18949044710535845;0.13846568183754554;0.11833137460262641;0.09548611655345524;0.08334346017588615;0.18685203934443262;0.10459864771123291;0.08794524488558372;0.15999684085245372;0.157002512018867;0.1019883956180867;0.09094549657429452;0.14253336139051614;0.16255948053348385;0.1291207554279289;0.1194045513338117;0.15423952182460768;0.12056326435751707;0.15429186385406432;0.16745014042332723;0.13881969250199228;0.1148882950759396;0.09932165877082247;0.1754626469800739;0.07313742158523366;0.07073781755472085;0.1303405623689078;0.10077008779029892;0.10025233570148835;0.17043949060029742;0.15752292855983324;0.09959871701916326;0.17458233424261657;0.15314354427343707;0.1624345615154155;0.0930224438106635;0.1314132981238662;0.10768877989416217;0.12334329213878988;0.1138864891794537;0.1006437452870083;0.09564787080560057;0.16167386603578177;0.12876711244961883;0.09961250184445526;0.12065490597888362;0.15545475326117408;0.12334188546031193;0.09944127833382863;0.1511534733495646;0.10108854067980133;0.10565101628709031;0.15289252126089797;0.1328615195149036;0.13426290045138647;0.11878362975957046;0.06874249923718986;0.09467551938947058;0.20699856757767537;0.09964685962258577;0.1144216539993822;0.14909400786801796;0.12746149657058517;0.07282519603586819;0.1689782778113628;0.09624407089942977;0.12585097597039155;0.13197786565630892;0.14925731583792484;0.06437096610918126;0.07791585047311997;0.1552239647254706;0.15415668125787868;0.144503907204022;0.1684855119575161;0.10663740230160498;0.14765023574990446;0.16886776813931084;0.12576401367821913;0.1243943409352273;0.15353389036035767;0.13708354824480196;0.16858144065573277;0.09532971056555925;0.14024402157478927;0.12247670112166002;0.17013242296613626
